Daily Date,12515
2021-06-17,0.02
2021-06-18,0.0
2021-06-19,0.0
2021-06-20,0.0
2021-06-21,0.25
2021-06-22,0.0
2021-06-23,0.3
2021-06-24,0.01
2021-06-25,0.38
2021-06-26,0.0
2021-06-27,0.0
2021-06-28,0.02
2021-06-29,0.39
2021-06-30,0.25
2021-07-01,0.1
